Explanation;Target
sözleşmeniz bitince direkt vodafone 'a geçmenizi şiddetle öneririm ...;1
OTC News dergimiz vodafone dergilikte. Mutlaka okuyun....  pic.twitter.com/L5sNaMCI4O;2
vodafone ve Türk Telekom evdeki internet hızlarını artırdı -  https://bizonlar.com/2020/04/16/vodafone-ve-turk-telekom-evdeki-internet-hizlarini-artirdi/ …;1
ülkece dışarı çıkmaya başladığımız günden itibaren sloganı bi hafta DışarısıGüzel yapacağına söz verir misin @vodafone;2
"M5 Nisan Sayısı'na, vodafone Dergilik dışında okumak, dergiyi not alarak çalışmak isteyenler Eflatun Kitap'tan ulaşabilir. Böylece M5 kapınıza kadar gelecek. Aşağıdaki linkten ulaşabilirsiniz...
 https://www.eflatunkitap.com/m5-dergisi-nisan-2020 … pic.twitter.com/17alY8fUIP";2
Immm canım @vodafone şimdi ben size geleceğim bugünlerde hangi tarife olursa olsunnnn 30 GB hediyeniz mi var sizin?  pic.twitter.com/HmZlgINBaN;2
vodafone  ev internetinin hızını katladı  http://sh.aa.com.tr/656836 ;1
Esra sana inanmıyorum artık!! Koronadan kurtulunca ilk iş vodafone e geçmek 14  yıldır baydınız artık yeter.;1
vodafone deydik turk telekoma geçme gibi bir hata yaptık. Geçmez olaydık canım vodafoneim kazıkçı ama en azından kaliteliydi;2
vodafone diğerlerine göre iyi.;1
Bir çoğunu deneyimledim ve neredeyse hepsini kullanan arkadaşlarım var. Ev internetinde vodafone  Türkiye'nin sefiridir. Biat edin.;1
"vodafone  ekibi de resmi açıklamayı yaptı; Evden çalışma ve evden eğitim sürecinde interneti yoğun olarak
kullanan fiber müşterileri için en düşük indirme hızını 50 Mbps’ye, 20 Mbps’ye çıkarıldı deniyo";1
vodafone  ev internetinin hızını katladı  http://dlvr.it/RTtCgx ;1
Aslında wifi yavaş olduğu için yapıyorum bunu teşekkürler @vodafone;0
vodafone  ev internetinin hızını katladı  https://www.alaturkaonline.com/vodafone--ev-internetinin-hizini-katladi/?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/ecOhTQN1q1;1
Turk Telekom Gpon altyapısı kullanıyorum. Paketim 50mbps, aldığım DL hızı neredeyse sabit 48mbps, upload 4 mpbs (20GB'dan sonra 2mbps) şu an speed test üzerinde 7.9 mpbs peak yapıp 4 mbps'nin çok az altına iniyor. vodafone'in yanında düşük artış ama 1>0;1
Hizmetiniz için teşekkürler @vodafone en yakın zamanda sizin hizmetinize geçmeyi düşünüyorum 🤗;1
vodafone 'ın ardından Türk Telekom kullanıcılarına da müjdeli haber geldi. Türk Telekom, VDSL ve fiber internet kullanıcılarının upload hızlarını 2 katına çıkardı.  pic.twitter.com/dkEtIvitlL;1
vodafone sen de işini biliyon he :D;1
"Hız artırımı konusunda @vodafone de daha yeni açıklama yapıyor. 
1 haftadan beri hız artışlarının olduğu görülüyordu kullanıcı yorumlarından. 
@TurkTelekom da aynı yoldan ilerliyor olabilir.";2
2 Telefonum var , dolayısıyla 2 gsm operatörüne sahibim. Biri vodafone diğeri Türk Telekom.;2
Adsl/vdsl olarak Türknet ilk kurulum uyuz ama sonrasında sıkıntı yaşamadım hiç. Mh olarak vodafone tektir ama fiber değilse onlarda bir yere kadar;2
vodafone  ev internetinin hızını katladı  https://www.sha.com.tr/ekonomi/vodafone--ev-internetinin-hizini-katladi-h32763.html …;1
vodafone bana bir aylık 1 gb vermiş pardon da ben 2 hafta da 15 GB yiyorum ne 1 gb veriyorsun;0
"Vodafone dan da kimse aramayınca tamamen dikkatimden kaçmış.Bugun @VodafoneTR gittiğimde 49 tl ödediğim pakete devam edebilmek için 69 tl ile yararlanabileceğim söylendi.
Tabi ki kabul etmedim. @vodafone @vodafoneHizmet  e giderek 49 tl ye eskisinden 3 gb fazla olan pakete gectim";2
Biraz geç olsa da net geldi tşkler vodafone;2
Oh be yeniden @vodafone e geçtim. Şebeke sorunum kalmadı. turkcell de neydi öyle son 9 aydır şebeke sorunu. Baz istasyonu kalkmışmış! Bu devirde İstanbul un göbeğinde telefon çekmiyordu. Şimdi herşey yolunda 🤗;1
Tartışmasız @vodafone 👍🏻  pic.twitter.com/elipCAklfO;1
vodafone ve Türk Telekom evdeki internet hızlarını artırdı  https://ift.tt/2XHJ1Ii ;1
vodafone’e geçmiş olmam adamlığı;1
Halletmezlerse vodafone uzaktan göz kırpıyo karşılık verebilirim;2
"Telefon çekmediği zamanlarda hattınız vodafone'se telefonu yukarı kaldırınca çekiyor, TürkTelekom'sa  aşağı indirince. 
Evet, bunu da deneyimleyerek öğrenmiş oldum.";2
vodafone direkt 20 mbps'e çekti. En iyi hamleyi o yaptı. :);1
Benimki vodafone altyapısı ve  fiber özellikle upload 4 kat artmış durumda çok iyi yahu bunlarda el atmış demekki;1
"vodafone  internette indirme ve yükleme hızlarını yükseltti

🔻 http://dgtl.ag/3czpLkD  pic.twitter.com/G70bE6wBdg";1
Ücretsiz GB. bekliyoruz biz de bu gözü doymaz @VodafoneTR @TurkTelekom @vodafone den;2
2 senedir vodafone kullanıyorum ve aşırı derecede memnunum.;1
Sen Allahın Bir Lütfusun Gözlerimin Nurusun;1
@vodafone  uploud’u 20mbit yaptıktan sonra tüm @TurkTelekom kullanıcıları olarak ’a geçeriz gibime geliyor :);2
Sakın ama sakın @VodafoneTR  a geçme sakin;0
"Güncel #haber #724ensonhaber ""vodafone  ev internetinin hızını katladı"" /  http://724ensonhaber.com/haber/13619/vodafone--ev-internetinin-hizini-katladi.html … Sizin Haberciniz pic.twitter.com/1pD1C0fsYq";1
vodafone  ev internetinin hızını katladı  https://ekonomiklik.com/vodafone--ev-internetinin-hizini-katladi/ … pic.twitter.com/YtNBmj2fBH;1
kesinlikle en iyi internet hizmeti paket ve müşteri hizmetleri her anlamdan en iyisi vodafone  alt yapımız turk telekom fiber gpon olmasa bağlatırdım direkt  https://twitter.com/webtekno/status/1250787403217895430 …;1
Yok Maalesef, bulunduğum sitede sadece bu lanet firma var, @vodafone Gelsin diye uğraşıyorum. Umarım gelir.;2
kötünün bir tık iyisi olduğu için vodafone  dedim normalde 10 üzerinden 3 hak ediyor :);2
vodafone ve Türk Telekom evdeki internet hızlarını artırdı  https://webrazzi.com/2020/04/16/vodafone-ve-turk-telekom-evdeki-internet-hizlarini-artirdi/ … @webrazzi aracılığıyla;1
vodafone  internet hızı için resmi açıklama!  https://shiftdelete.net/vodafone--internet-hizi-icin-resmi-aciklama-yapti …;2
vodafone  ev internetinin hızını katladı  https://www.dunya.com/sektorler/teknoloji/vodafone--ev-internetinin-hizini-katladi-haberi-467944 …;1
vodafone sağlık çalışanlarına DESTEK LÜTFEN 🙏;2
Hiç yoktan aldığın hizmete para ödüyorsun. @VodafoneTR da almadığın hizmete para ödüyorsun. Resmen rezillik. Tabi karar senin;0
vodafone  ev internetinin hızını katladı  http://ogrencipano.com/2020/04/16/vodafone--ev-internetinin-hizini-katladi/ … @ogrencipanoweb aracılığıyla;1
En düşük indirme hızı 50 Mbps oldu!!! Tüm detaylar haberimizde, habere ulaşmak için aşağıdaki linke tıklayın  https://www.btgunlugu.com/-internet-hizi-icin-dugmeye-basti-en-dusuk-indirme-hizi-50-mbps-oldu/ … @btgunlugu # #vodafone #indirmehizi #50mbps #EvdeKal;2
Mesut bey vodafone  her 2 sini de 2 katına çıkarmış.  pic.twitter.com/ZYKxIvLNNU;2
vodafone nesin sen kendini hatirlatmak isteyen eski manita mi  pic.twitter.com/f64j22FXiY;2
bana hızlı bir wifi verebilir misiniz veyahut 10 gb internet ... vodafone pazarında var orda görmüştüm;2
@vodafone @vodafoneHizmet hala mükemmelsin knk pic.twitter.com/UnOatsUrxf;1
vodafone , fiber abonelerinin internet Download ve Upload hızlarını artırdığını açıkladı. İşte konuyla ilgili detaylar.  https://www.teknolojioku.com/guncel/vodafone--acikladi-internet-hizlarini-arttirdik-5e985d27ff85de5f8718d9b2 …;1
Şu karantina gününde interneti kesen @TurkTelekom , faturanızı 1 ay geç alsanız batarsınız değil mi? İnternetiniz de, hizmetiniz de batsın. @vodafone @vodafoneHizmet en yakın zamanda görüşelim 👌 pic.twitter.com/3cUgsd1PAE;2
Vodafone pişmanlıktır sana bukadar söyleyim kardeş;0
Basın Bülteni- vodafone , fiber müşterileri için en düşük indirme hızını 50 Mbps'ye, yükleme hızını ise 20 Mbps'ye çıkardı  pic.twitter.com/U8EGH9nyNm;1
@vodafone telefon görüşmesi yaparken beni arayan kişilere meşgul görünüyorum. Arayan kişiden haberim olmuyor. Çaprı bekletme özelliğini nasıl etkinleştireceğim?;2
vodafone  ev internetinin hızını katladı  https://www.hibya.com/vodafone--ev-internetinin-hizini-katladi-16042004.html …;1
vodafone 5G Hazır  https://www.vodafone.com.tr/5g ;2
Manitam olmadığı için beni anca vodafone arar.  pic.twitter.com/ynMmIDEv8N;2
@vodafone teşekkür ederim hallettik;2
@vodafone @vodafoneHizmet  kanka hani süperdik hani online dık  hani en hizlisı bizdik 3 katı yap kanka günlerini görsünler.;2
Modeme reset at düzelmezse çöpe at vodafone  a geç;2
@vodafone # bu krizde galiba hızları artırmış download ve upload yükseltilmiş gözüküyor✅ geçici bir çalışma değilse tebrikler.Sonuçta herkes evden internet üzerinden çalışıyor @vodafoneHizmet #vodafone pic.twitter.com/eTYgy85GMV;1
"Elektrik, Su, doğalgaz, TTNet, vodafone, kira, gıda, kredi, kredi kartı.
Çok şükür ayrımcılık yok. Hep beraber batıyoruz.
Eskiden bireysel batardık. Şimdi hep birlikte batıyoruz. Şimdi aynı gemi deyiz sanki.";1
@VodafoneDestek  yiyeceğim başka kazık kalmadıysa ben @vodafone 'e geçtim 🤣 görüşmemek üzere  pic.twitter.com/NkF8pj20Th;1
Hocam emin misin bundan? Yaklaşık 1 sene önce vodafone in 5G denemesini yaptığını çok iyi biliyorum da. Yanlış anlaşılmasın 5G şöyle yapıyor boyle yapıyoru savunmuyorum.;2
Ben memnunum @vodafoneHizmet  fiber kullanıyorum şu zamanda gündüz gece ve karantinada dahil internetim ne kesildi nede bi hız düşüklüğü oldu.(vodafone de çalışmıyorum babamın oğlu değil neyse onu yazdım).İl Samsun.;1
"Abonelik sözleşmesi fesih başvuruları e-Devlet'e taşınıyor. Türk Telekom, vodafone, Vodafone, , Digiturk, D-Smart, Kablo TV, Türksat gibi şirketlerden internet, telefon veya yayın hizmeti alan kullanıcılar, aboneliklerini 
e-devlet üzerinden iptal ettirebilecek.";2
@vodafone e gec ugrasma bunlarla.;1
Daha kesin bir çözüm yok sadece 100 mbps kullananların güncellendi 100 mbps için vodafone gibi 20 mbps upload verilmeliydi VDSL ile 50 mbps'e kadar vermek mümkün.;2
Online derste hocaya dedim ki kamera açınca bağlantı problemleri yaşıyoruz sınavda kamera açmasak olur mu dedi ki genç vodafone de 30 gb internet kampanyası var... şakasız;2
Çekmiyor zaten, vodafone pahalı ama en  iyisi;2
@VodafoneTR bok gibi operatörsünüz, bok gibi gibi olan ne kadar iğrenç sıfat varsa literatürde  size yakışıyor. 2 saniye içinde 15 tl zarara uğrattınız vodafone kullanırken fazla para verirdik ama bir nebze de olsa size nazaran iyi hizmet alırdık, sıçayım sizin hattı aldığım güne;1
Tabi ki @vodafone. Eğer ondan memnun olmayıp geçiyorsan @TurkTelekom  pişmanlıktır. Taahhütüm biter bitmez @vodafone deyim.;1
vodafone Vodafone ttelekom her yıl büyüme oranları %20 lerin üzerinde bu oranlar gerçekten çok büyük Allah daha çok versin gözümüz yokta bu süreçte destek olmaları gerekir;2
Şehrin göbeğinde 2 gündür çekim sıkıntısı yaşıyorum @vodafone ayıp ama nesin sen turktelkm mu 🙄;0
15 inde sevdiklerim 16 sında kurumsal yerler (Kızılay, Google, vodafone vb.) Hahahahhaahyt harika bişey kdkdkdkdkdkd;2
"Evde internet paketleriniz için bilgi almak istiyorum, yardımcı olabilir misiniz? 
@TurkTelekom
@VodafoneTR
@vodafone";2
bir kere bana da 800 gelmişti vodafone beybisi bana ikili kütahya porselen fincan takımı göndermişti 😂😂;1
Diyorum ki sayın vodafone hizmet hanım/bey şu mübarek günlerde ülkemiz zaten zor durumda şu borcumu ödeyin işte :D;2
Ücretsiz olması mümkün olmayan durumlarda kota sınırını kaldırabilirler. En azından 2 aylığına.;2
"Ücretsiz internet, geçirdiğimiz bu zor günlerde ekmek, su, hava gibi bir ihtiyaç haline gelmiştir

Bu süreçte ihtiyacı olanlara ücretsiz internet temin etmek ticaret değil, bir görevdir. 
@VodafoneTR @vodafone @TurkTelekom";2
Gurur duyuyoruz yöneticiliğiniz ve duyarlılığınız ile;1
Levent Bey bence ayıbı siz yapmışsınız 25 yıl düzenli fatura ödenir mi 😂 onlar alışkın değiller böyle faturası düzenli ödeyenlere. Sorsanız ateşte kül bırakmazlar.;2
Sayın hocam uzaktan eğitim sisteminden başka bir çareyok bu dönem muaf olsun demek çok saçma olur, yazın okulun olması daha saçma olur. yazın çalışan var bir dönemi çalıştığı parayla geçindirecek insanlar var. Türkiyenin her yerinde vodafone çekiyor.Pc olmayan 300tlye tablet alsn;1
Adına yakışanı yap vodafone 5G ye hayır de kampanya başlat tüm Türkiye'ye sana geçelim #5Gyehayır #vodafone #vodafoneHizmet;2
#instagrammusic yüzünden internetim bitmek üzere @vodafone internet yolla ama söz bir daha #instagrammusic e bakmiyacam;2
@vodafone @vodafoneHizmet @SuperYardim siz ne kadar kötü bir firmasının ki insanlara yalan beyanda bulup insanları dolandırıyorsunuz ürün satıp kendi adresini yazıp sonrada teknip sorun yaşadığımizda geliyorsunuz illaki savcılığa suç duyurusunda mı bulunalım;0
@vodafone aysonu geldiginde hizmet verdiginiz bedeli tahsiz ediyorsunuz ya bende sizden allah rizasi icin hizmet kalitenizi gosterin peki ozaman sirunumu cozun ya cozun;0
Öncelikle verdikleri kotaları kulkanabilecek doğru düzgün hız sağlasınlar;0
15 temmuzda habire beleş internet veriyorlardı.. Şimdi tık yok..;0
Bunlar sömürücü. @VodafoneTR @vodafone @TurkTelekom alternatifiniz yok ama bir gün inşallah şu memleketin çocukları tekelliğinizi kıracak.;0
Bana #vodafone m.tems. 2uygun pakete aldım, 120'ye indi2 derken #fatura için, baktım yine 200 tl! Fırsatçılık değil mi? EVE TIKANDIM, PARA YOK, VE YİNE EVE TIKANAN ANNEMLE KONUŞACAĞIM BU MU FAZLA! Ama o da kalsın, onu da alın!. İnanın bıktım, yıldım. Yaşamak d istemiyorum artık.;0
Artırmazlar hepside aç gözlü;0
@vodafoneHizmet vodafone  Vatandaşın halini görüyorsunuz neden elinizi taşın altına koymuyorsunuz da hep SAĞMAYA çalışıyorsunuz!Faturaları 3 ay faizsiz erteleyin veya %50 iskonto yapın,veya 1 veya 2 fatura tutarını bağışlayın desem.Siz bizi aforoz edersiniz.Din İman sizde PARA!;0
Yüzlerine tükürsen elhamdülillah çok şükür der bunlar;0
Utanmazlar ama suslu reklam verirler;0
Beni zırt pırt faturalıya geçmek ister misiniz diye arayacağınıza, bu çağrıya yanıt vermenizi tercih ederim @vodafone @VodafoneTR @TurkTelekom https://twitter.com/mansuryavas06/status/1250416228528787456 …;2
Onların hiç  biri utanmaz.  Para yoksa hizmet yok der. Istersen 50 yıllık ol farketmez onlara;0
"3 senedir türksel kullanmıyorum.  Tanıdığım herkesi Vodafone'a davet ediyorum. Siz yerli ve milli soyguncusunuz. Turk adını kllnmayn rezil herifler. 1 Gb turbo paket 99 tl' ye , sözleşme bitmiş bahanesi ile yenilenmis. Çocuklarınız sakat doğar umarım 
 #vodafone @vodafoneHizmet";1
"1 GB internet paketini 99 TL'ye satan vodafone .  Allah çocuklarınızdan çıkarsın. 
Yediğiniz her kuruş zıkkım olsun . Haram olsun. Neymiş sözleşmeniz bitmiş. Bitmiş olsa bile 1 GB 99 Tl olur mu

@vodafone @vodafoneMusteri #vodafone #vodafone #Persembe #Perşembe #vaka69392";0
Utanmazlar sadece para alırlar @lvntozrn;0
"Bugünlerde, bunca sıkıntıyla boğuşurken, iş durmuş hazır para yenmeye başlamışken;
#vodafone in 200 tl'lik faturasıyla bir darbe daha yiyorum. Doğalgaz, k.kartı  ertelenirken,  kar rekoru kılan bi şirket enflasyon üzerinde artırdığı fiyatlara devam edemez.";0
Sen hala @vodafone kullanmaya utanmiyormusun;0
5 gün erteledik demelerine rağmen zaten fatura kesim tarihine 5 gün kalması utanmadan her gün borcunuzu ödeyin mesajı atmaları;0
vodafone verdiği bozuk modem yüzünden kullanılmayan internetin ücretini isteyen bir firma. Utanır mı?;0
Dünyanın en pahalı ve en rezil internet hızına sahibiz   1 ocak 2019 tarihinde kotayı kaldırdılar  ama fiyatı 2 katına çıkarttılar.  3 yıl önce 16 megabit interneti 45 liraya kullanırken şuanda aynı interneti 90 liraya kullanıyorum upload hızları da rezilliğin daniskası 0.75;0
Utanmazlar bunlar. Vefa ne gezer böyle ahlaksızlarda;0
Şu yaşadığım rezalete bakın. Yazık... @vodafoneHizmet @vodafone  pic.twitter.com/zitsFcEhcq;0
Hiç şaşırtmadan aynı kalitesizlik ve Cingözlülükle devam ediyorsunuz. Tebrikler @vodafone;0
@vodafone gerçekten çok ahlaksız. Arayıp hala paketinizin süresi dolmuş, interneti fazla kullanıyorsunuz size şöyle bir paket satalım aylık 20 tl fazla bedelle diyor.;0
vodafone çok çakal hep bir şeylerden kontör alma peşinde. Bimcell halkın yanında teşekkürler bimcell. Neyse vodafone umarım yardımcı olur sana;0
Utanmazlar,öyle bir meziyetleri yok❓👎🏼😡;0
"Ulan bi film izlicez 8 dakikada bir reklam koyuyorsunuz nasıl bir teşkilatsınız anasını satiyim ?
@vodafone";0
Abi siz ilk aşamayı atlatmışsınız biz @vodafone ile onu bile yapamadık 😄;2
Surekli insanlari kandiriyorsunuz. Evde ki net çalismiyor ve simdi özel den mesaj atin diye sacma seyler yazacaksiniz. En gereksiz sirketsiniz. Faruralarda size HARAM olsun @vodafone;0
"@vodafone demek kısır döngü demek
@vodafoneHizmet pic.twitter.com/0tg6TxkXww";0
Hattım @vodafone ama ping o kadar yüksek ki oyunda ateş tuşuna basıyorum adama mermiyi 1saniye sonra yolluyor, sizin gibi dev bir firmaya yakışmıyor  pic.twitter.com/gwRZtdV8yg;0
2mbps hız sınırın altında olanlarada siz başka yerde kullanıyorsunuz diye hizmet vermiyorlar.@vodafoneHizmet #vodafone  pic.twitter.com/d8nIrnVUn3;0
"Tüketici'nin net bir şekilde hakkını araya bileceği bir merci yada tüketicinin sonuna kadar arkasında duracak ve hakkını savunacak gerekirse yaptırım uygulayacak bir merci var mı? Yok!
#kapitalist dünyasının #hortumcu şirketi #vodafone bunlara bir cavabın varmı?";0
"Mahsuru yoksa, paket içeriği ( internet/gb-dakika-sms) ve fatura ne kadar ödüyorsunuz paylaşırsanız bilgimiz olsun vodafone vatandaşı nasıl fiyatlıyor.
Beni çok kazıkladılar zamanında bir daha vodafone abonesi asla olmam.
@vodafone @vodafoneHizmet";0
Onlar sadece hortumlar😡;0
"Durum tam olarak şu:
Baz istasyonların'da 5G geçişi için çalışma yapılıyor.
Ancak tahahüt verdiği hızı veremediği için sevgili #vodafone bunu itiraf edemiyor.
Çünkü: 5G geçişini yaparken 4.5G hızını sağlayamıyor!
Sonuç: #vodafone Türkiye'nin en büyük fiyaskopik Telekom şirketidir";0
@vodafone @vodafoneHizmet kalite diyoruz kullanıyoruz istanbulun içinde çekmiyor !!;0
Ayırmıyorlar sorunu da çözmüyorlar. Özetle 0.35mbps ye aylık 169₺ istiyorlar. Haram zıkkım olsun pic.twitter.com/Shz60H9KC2;0
vodafone’den cevap alabilmek için 10 defa yazdım hepsini görmezden geldiler, çünkü cevapları yok, taahhüt bitsin ilk iş interneti taşıyorum, bu kadar kötü iletişim hiç görmemiştim.;0
Bu zor günlerde kuruşuna kuruşuna paranızı almasını biliyosunuz ama evde kalmak oldugumuz bu günlerde fiber ve kotasız olmasına ragmen hizmetiniz beş para etmez !!!! @vodafoneHizmet @vodafone;0
Gereksiz pahalı ya o;0
@vodafoneHizmet @vodafone koronodan ölmezsek eğer kanserden ölecez internet hızından dolayı ..  https://twitter.com/gazetesozcu/status/1250872147880394764 …;0
Bir daha vodafone de çöp almam 110 lira internet faturası ödüyorum indirme hızı 400 mb adam yan sanayi x markada 6 7 mb alıyor ve daha az para vererek sadece reklamsınız hele o superboxınız berbat @vodafoneHizmet @vodafone;0
Tertip seninle ve partinle zerrece alakam olmadığı halde bana sürekli sms atıyosun. vodafone’den almışsın bi de hizmet şeysini. Bunlar sülük gibi tuttular mı bırakmıyor. Onlar iptal etmiyor yani. Nasıl yapıcaz bu işi?;0
@vodafone tek tik internetle evde hayat varolamıyor bilin istedim.;0
emin ol vodafone de berbat:(;0
"İnternet sağlayıcılarından @millenicom , GSM operatörlerinden @VodafoneTR be @vodafone ‘in fatura borcu sebebiyle hatları kısıtlaması bu dönemde bari destek olum dedirtircesine bir saçmalık.!

Bugüne kadar ödedik, şimdi sadece ertelemenizi bekleyen milyonlar var.!

#evdekal";0
vodafone e gectigim gunden beri vodafone e lanet ediyorum 😑;0
"En iyi operatör dediğimiz vodafone ""havada karada bağlıyız biz dağ başında bağlıyız biz"" diyor ama çekmiyor ÇEKMİYOR KARDEŞİM en sonunda çekim gücü en az olana geçecem en azından karın ağrısı çekmem";0
Yaparlar mı direk daha fazla ne kadar kitlerim onun peşinde özellikle vodafone nerden size abone oldum @vodafone;0
Afet anında kapanırlar.. Hiç bir halta yaramazlar. Ama böyle kuzu millete az bile yapıyorlar..;0
@vodafoneHizmet işte vodafone in çekim gücü. Rezillik.  pic.twitter.com/wyO3IfvEJI;0
Açık ara en iyisi Turknet.. 'ı seçen %43 bana başka birşey hatırlattı..Malum şuan ki yöneticileri de aynı cenah.vodafone eski kalitesinde değil artık 15 yıllık kullancısıydım koşar adım çıktım.;0
Müşteri hizmetleri çalışanı, müşterisinin yüzüne telefonu kapatacak öz güvene sahip bir firma olmuşsunuz! Müşteriniz kendi parasıyla nasıl rezil edilebiliri tattırdığınız için ayrıca teşekkür ederim. @vodafoneHizmet @vodafone;0
Ewet bu gün ödedim açıldı ama yarın Vodofone ye taşıyorum istedikleri kadar cayma bedeli çıkarsınlar zehir zıkkım olsun;0
vodafone mi daha kötü Türk Telekom mu karar veremedim ben @vodafone @TurkTelekom;2
Bizzat vodafone  çağrı merkezi 20 mbit upload uygulamasının sadece fiber için olduğunu söyledi, hatta mail geldi size okuyayım şeklinde gereksiz işlere girdi, her yerde bangır bangır reklam yapıp, ekmeğini yiyip, sonra da insanlarla dalga geçen hizmet anlayışı.;0
Bir de sosyal sorumluluk kampanyaları yapmıyorlar mı yanınızdayız diye.. bir daha söylüyorum bunları boşuna yapma @vodafone evde hayat var diyip durma, sessiz kal daha iyi!!;0
Vodafone sağolsun ezan okunmaya başladığı gibi çekmeyi bırakıp şarkıyı durduruyor. Ateist vodafone de çekim gücüyle övünsün.;0
vodafone Son sözünü söyle parayi geri iade ediyor musun yoksa tüketici hakem heyeti ne gidiyorum;0
@vodafone yazıklar olsun size !! 1 ay yurtdışında mahsur kaldık. Bugün yurda geldik ki tek fatura yüzünden Hattı gelene gidene kapatmışsınız. Kredi kartımıza dahi ulaşmak için milletten yardım istedik. Bu zor günler geçer bu kazıklar size de girer !;0
Şu gunlerde halktan zorla odeme isteyen, aboneliginizi keseriz diye tehdit eden, ceza odetiriz diyen, hukuk birimime aktaririz diyen @vodafone @Digiturk @bedaskurumsal @igdaskurumsal @TurkTelekom ....  a.a kadar yolunuz var. Utanmadan bide reklam yapiosunuz beraberiz diye;0
"Eskiden böyle değildin #vodafone 
internetin şehrin orta yerinde bile çekmiyor artık.. Ne oldu sana?? @vodafone";0
Dolandırıcı @vodafone  sağolsun 2 aydır 3-5 Mbps hız veriyor oysaki kabloya bile gerek yok her zaman hızlı diyerek sattıkları superbox ın söz verdikleri şekilde 10 mbps yi bırak yarısını gördüğü yok. @vodafoneHizmet  de sağolsun her aradığımda 25 dakika telefonda bekletiyor;0
Ben Antalya’dayken niye Isparta’daki serverdan hizmet almaya çalışıyorum da alamıyorum. Vallahi bıktım artık ya. @vodafone @vodafoneHizmet pic.twitter.com/FpALrTeCYj;0
vodafone Son sözünü söyle.;2
Hizmet yok kimse ilgilenmiyor 4 senedir cozum beklıyoruz @Murat__Erkan @vodafone@vodafoneHizmet sebeke yok 2g yok 3g yok 4.5 yok yanıt veren yok  https://twitter.com/Murat__Erkan/status/1205126713698660353 …;0
@vodafoneHizmet @vodafone in Bir sonraki aşaması avukatları aracılığıyla haciz için evinize gelinecektir mesajlarıyla (bu günlerde) müşterisini taciz etmek!;0
"Bu gsm şirketleri kan emici bilmiyormusun
Bende @vodafone  mağduruyum
Köyde int yanlızca pencerenin kenarında koltuğun tepesinde çekiyor.dünya kadar fatura parası ödüyorum ,heryerde çekiyor ya !!!!";0
vodafone gerçekten pişmanlık.;0
@vodafoneHizmet @vodafone ayıptır ya 1 haftayı geçti internet bağlayacaksınız. Satarken atıp tutmak kolay;0
Tüm sorulara birkaç dakikada cevap verirken bunu görmezden gelmeniz, müşteri temsilcini aradığımızda benim öyle bir konu hakkında bilgim yok cevabını almam, sözde Türkiye’nin en kurumsal firmalarından biri olacaksınız, hayal kırıklığısınız. @vodafoneHizmet @vodafone;0
Hayatımızı eve bile sığdıramadik. Sayenizde..ben esnafım iş yerim kapalı bir hafta için hattım kapandi..#yaziklarolsunvodafone;0
Semih ,Ben de vodafone  müşterisiyim ve maalesef aynı problemi yaşıyorum.1 hafta önce daha hızlı bir pakete geçiş yaptım fakat hızım eski paketin hızının da altında.Sadece fatura tutarım artmış oldu.@SuperYardim @vodafoneHizmet @Net #;0
Verirler mi ancak hat kapatsinlar. Bir hafta gecikti diye #yaziklarolsunvodafone;0
